ax,ay,az,gx,gy,gz
0.09, -0.78, -0.54, -9.39, 5.59, -9.07
0.10, -0.77, -0.53, -10.16, 5.66, -7.36
0.10, -0.76, -0.52, -11.20, 7.00, -5.09
0.10, -0.75, -0.52, -11.68, 6.29, -3.87
0.08, -0.74, -0.52, -11.16, 4.58, -4.09
0.06, -0.73, -0.52, -10.21, 4.74, -2.87
0.05, -0.74, -0.52, -9.78, 4.14, -2.57
0.03, -0.74, -0.52, -10.04, 4.52, -1.25
0.03, -0.75, -0.51, -10.57, 5.17, -1.31
0.03, -0.75, -0.51, -10.20, 4.30, -1.95
0.03, -0.75, -0.51, -10.84, 3.70, -1.54
0.04, -0.74, -0.52, -10.53, 4.54, -2.18
0.03, -0.75, -0.52, -10.73, 5.43, -1.85
0.04, -0.76, -0.52, -11.26, 5.07, -1.65
0.05, -0.76, -0.52, -11.54, 5.13, -2.95
0.06, -0.76, -0.52, -11.99, 4.68, -2.39
0.07, -0.76, -0.52, -13.60, 6.83, -0.72
0.08, -0.76, -0.51, -14.65, 9.30, 1.09
0.09, -0.76, -0.51, -15.50, 10.71, 1.45
0.09, -0.76, -0.51, -15.99, 8.82, 2.37
0.09, -0.77, -0.51, -15.82, 4.91, 4.57
0.08, -0.77, -0.52, -14.75, 2.08, 4.40
0.06, -0.78, -0.52, -14.23, 1.49, 4.18
0.05, -0.78, -0.53, -14.15, 1.89, 3.85
0.03, -0.77, -0.53, -13.84, 4.12, 1.58
0.02, -0.78, -0.53, -13.92, 6.03, -0.29
0.02, -0.79, -0.53, -13.03, 6.63, -2.08
0.02, -0.80, -0.53, -10.97, 5.07, -4.60
0.03, -0.81, -0.53, -10.75, 4.11, -6.22
0.03, -0.80, -0.53, -9.72, 4.87, -9.02
0.02, -0.79, -0.54, -10.16, 6.98, -10.64
0.02, -0.79, -0.54, -8.96, 8.46, -11.69
0.03, -0.78, -0.54, -8.61, 8.83, -13.21
0.05, -0.78, -0.54, -7.67, 11.01, -14.70
0.05, -0.78, -0.54, -8.09, 10.26, -14.70
0.06, -0.78, -0.53, -6.68, 11.57, -16.16
0.06, -0.77, -0.53, -6.84, 12.34, -18.83
0.06, -0.79, -0.53, -7.24, 13.22, -18.27
0.06, -0.81, -0.52, -6.30, 10.03, -18.91
0.07, -0.83, -0.53, -5.62, 6.17, -19.53
0.10, -0.83, -0.53, -1.69, -2.61, -20.21
0.12, -0.83, -0.54, 2.84, -9.86, -21.48
0.11, -0.82, -0.54, 6.52, -9.76, -24.54
0.07, -0.83, -0.54, 9.73, -4.68, -27.44
0.04, -0.84, -0.54, 9.19, -0.70, -30.81
0.06, -0.81, -0.52, 11.62, 10.14, -31.00
0.12, -0.77, -0.50, 10.17, 17.97, -30.03
0.14, -0.73, -0.46, 7.31, 12.45, -31.34
0.13, -0.73, -0.43, 3.69, 2.64, -27.84
0.19, -0.74, -0.44, -1.40, 3.64, -17.14
0.30, -0.73, -0.42, -6.69, 7.08, -3.78
0.38, -0.67, -0.39, -13.88, 8.94, 9.75
0.43, -0.61, -0.37, -20.50, 20.69, 23.04
0.45, -0.59, -0.36, -27.41, 26.31, 31.69
0.40, -0.61, -0.38, -33.95, 28.07, 40.65
0.28, -0.66, -0.40, -35.32, 11.29, 44.43
0.18, -0.73, -0.46, -28.06, -5.53, 46.83
0.08, -0.84, -0.53, -19.71, -33.27, 34.35
-0.11, -0.96, -0.59, -6.75, -54.57, 11.65
-0.36, -1.06, -0.62, 1.83, -42.36, -12.97
-0.49, -1.08, -0.64, 0.14, 8.68, -37.65
-0.46, -1.02, -0.60, 3.60, 33.18, -59.50
-0.27, -0.94, -0.58, 9.80, 26.96, -64.00
0.02, -0.89, -0.62, 12.22, 16.87, -62.05
0.35, -0.81, -0.60, 10.33, 30.60, -43.02
0.53, -0.71, -0.46, 8.54, 14.58, -37.19
0.50, -0.64, -0.36, 0.39, 10.78, -19.45
0.51, -0.62, -0.35, -7.55, 23.67, -0.17
0.52, -0.59, -0.35, -18.73, 35.24, 12.71
0.44, -0.57, -0.34, -25.28, 37.49, 21.84
0.31, -0.60, -0.37, -31.39, 36.34, 28.49
0.24, -0.64, -0.39, -31.83, 30.37, 32.67
0.19, -0.69, -0.41, -31.05, 21.12, 35.10
0.13, -0.77, -0.43, -30.36, -5.33, 33.57
0.07, -0.85, -0.46, -21.13, -26.59, 26.13
-0.03, -0.90, -0.51, -12.61, -29.38, 8.10
-0.19, -0.97, -0.57, -5.44, -19.26, -10.99
-0.28, -1.02, -0.58, -4.27, 7.40, -25.04
-0.18, -1.01, -0.55, -1.57, 14.89, -36.65
-0.01, -0.95, -0.54, 4.46, 3.02, -43.51
0.15, -0.89, -0.54, 8.70, -7.73, -42.73
0.27, -0.84, -0.53, 6.68, 2.20, -29.84
0.39, -0.76, -0.46, -0.22, 17.56, -18.26
0.45, -0.67, -0.34, -4.97, 14.36, -7.93
0.48, -0.62, -0.30, -13.54, 15.93, 6.79
0.49, -0.62, -0.31, -21.38, 12.89, 14.59
0.37, -0.64, -0.35, -29.42, 12.13, 21.87
0.24, -0.66, -0.39, -34.99, 16.47, 26.57
0.18, -0.67, -0.41, -33.81, 12.38, 28.08
0.16, -0.71, -0.44, -31.29, 0.90, 27.17
0.11, -0.79, -0.48, -25.41, -12.49, 24.58
0.03, -0.90, -0.52, -16.03, -25.30, 10.11
-0.13, -0.98, -0.56, -10.96, -24.12, -3.23
-0.21, -1.00, -0.59, -7.89, -0.52, -17.57
-0.17, -0.94, -0.58, -3.99, 15.39, -30.42
-0.02, -0.87, -0.54, 0.41, 18.88, -33.74
0.16, -0.84, -0.53, 0.19, 9.71, -32.49
0.28, -0.82, -0.50, -1.54, 2.59, -23.12
0.37, -0.77, -0.47, -5.63, 3.13, -9.37
0.48, -0.70, -0.42, -10.61, 7.95, 2.40
0.51, -0.65, -0.35, -17.79, 9.61, 11.70
0.47, -0.64, -0.34, -25.41, 13.08, 18.91
0.39, -0.67, -0.36, -32.25, 20.30, 27.00
0.30, -0.71, -0.39, -35.24, 19.80, 32.78
0.24, -0.73, -0.42, -34.63, 12.76, 34.32
0.17, -0.80, -0.44, -31.62, -8.88, 28.24
0.07, -0.88, -0.48, -21.15, -34.92, 16.21
-0.10, -0.95, -0.56, -10.47, -39.99, -0.71
-0.29, -0.97, -0.64, -7.30, -14.92, -20.60
-0.33, -0.96, -0.61, -3.80, 15.80, -33.92
-0.17, -0.91, -0.56, -0.30, 25.16, -41.16
0.08, -0.85, -0.55, 3.46, 15.52, -39.77
0.27, -0.81, -0.53, 5.11, -0.24, -31.41
0.39, -0.76, -0.50, 4.58, -5.69, -18.79
0.46, -0.69, -0.45, 1.71, -2.04, -3.77
0.50, -0.63, -0.40, -8.15, 14.37, 8.10
0.44, -0.60, -0.31, -17.74, 19.84, 15.52
0.37, -0.62, -0.30, -26.10, 24.72, 22.94
0.29, -0.67, -0.35, -36.14, 24.36, 29.64
0.24, -0.70, -0.38, -36.44, 18.09, 34.17
0.21, -0.74, -0.42, -35.91, 7.23, 32.45
0.16, -0.81, -0.45, -33.38, -17.40, 27.70
0.06, -0.89, -0.48, -22.39, -42.84, 15.88
-0.06, -0.97, -0.57, -12.05, -44.14, -0.86
-0.26, -0.99, -0.67, -8.33, -17.88, -20.14
